"Date,Batch_ID,Press_Temperature_C,Press_Pressure_psi,Press_Cycle_Time_min,Fiber_Consistency_pct,Resin_Content_pct,Moisture_Content_PrePress_pct,Total_Defects_Count,Defect_Type_Surface,Defect_Type_Density_Var,Defect_Type_Warpage,Hardboard_Strength_MPa,Hardboard_Density_g_cm3,Total_Energy_kWh_Batch,Steam_Consumption_kg_Batch"
"2024-01-16,HB_BATCH_0079,180.6012126210226,573.5129132225594,14.341652943531306,85.99228039135612,11.268675168866466,7.277303814876515,7,0,0,0,41.77634709960865,0.937003762033904,774.4062308339697,1459.5102822771632"
"2024-01-16,HB_BATCH_0080,184.09143904360045,431.80660449002045,9.143553308815715,89.6736049563526,10.677721703426844,5.2140081831498195,2,0,1,0,46.1190535364666,0.8702724249026839,679.5297860611022,1257.2509170881383"
"2024-01-17,HB_BATCH_0081,202.15275304172752,419.18687440162523,9.706929251196431,90.22710256982849,10.55674884703431,7.075894343785864,3,0,0,0,43.2314072903386,0.8604625776717841,750.4569923620719,1311.6316835041357"
"2024-01-17,HB_BATCH_0082,191.111173023236,466.8643707950697,8.954289241849212,91.71621008569204,10.046283899708351,5.20160823681173,1,0,0,1,45.663023592917085,0.8765820760835458,687.5003599678024,1275.8514002787954"
"2024-01-17,HB_BATCH_0083,218.83202027314508,462.8355919271388,13.138815987660697,86.58724458120454,11.695122935816077,6.33003372014441,4,0,0,0,48.13791967887629,0.8864620062030037,724.0628926789525,1403.783529502225"
"2024-01-17,HB_BATCH_0084,189.97624318529085,598.0290439376374,12.685163855391846,86.11322545517692,10.034643407197732,6.667545212660526,5,0,1,0,44.556066279347014,0.9450249325041887,754.9574832856126,1375.2477475649257"
"2024-01-17,HB_BATCH_0085,218.5857723783726,597.6487167761887,13.386848405913515,92.12017756044014,11.424791432065629,6.5690495571114536,3,0,0,0,48.16401711534674,0.9483608011854872,759.6469104998978,1312.779333295684"
"2024-01-18,HB_BATCH_0086,208.90503874829972,450.2270091544543,14.131127727589678,92.81975808304998,10.9065070676669,5.534240979141803,1,0,0,0,46.820905573390135,0.8770461269647077,752.0332424929534,1322.1076067516879"
"2024-01-18,HB_BATCH_0087,181.4408052193265,469.6389468408627,10.820703342339268,90.71325527821038,8.664914458054392,6.469792900278229,2,0,0,0,42.56343108650288,0.8814310632010053,748.9217173978743,1266.4177801667524"
"2024-01-18,HB_BATCH_0088,206.9262285217703,417.2394329478634,14.429205155808667,87.52199900056289,8.47857198025699,6.8318100821444325,4,0,1,0,45.52797543711939,0.8615529678775705,755.0832838557706,1408.6033666692197"
"2024-01-18,HB_BATCH_0089,216.90252442426612,445.48896803364016,10.982564467533257,91.22747928680143,10.048901396193202,5.264519740091188,5,0,0,0,48.83040056921048,0.8686414938453763,760.0516490739421,1377.6069775236083"
"2024-01-18,HB_BATCH_0090,198.09129976880087,455.40828062947054,13.278852818728996,87.81576204681487,8.36930600569822,5.075164369250236,2,0,1,0,46.00448348270493,0.8729611318275959,731.0549911228869,1295.8392839456128"
"2024-01-19,HB_BATCH_0091,186.331438455463,559.3568427124794,10.569916095341554,87.29575731189446,11.080740243136898,7.157232998704359,3,1,0,0,42.199401476704566,0.9212510566869159,751.3709809463028,1297.5312538621667"
"2024-01-19,HB_BATCH_0092,199.89587248885843,415.3305941902437,11.932139444315112,90.46406781380212,11.379203663482038,6.250585932278125,3,1,0,1,46.46646714966965,0.8588133774439917,709.0751701182835,1315.4741923355418"
"2024-01-19,HB_BATCH_0093,203.18248371695654,519.4918272492915,10.198099507470296,93.16723891103622,11.777247517273992,5.8359507849127885,2,0,0,0,47.85714776741566,0.9235998736579287,744.2918119560331,1334.1164625298434"
"2024-01-19,HB_BATCH_0094,209.6177625503871,543.8002889821927,13.177235145593954,92.97634361357797,10.001365465375539,6.963376292368427,1,0,0,1,50.68198188876147,0.9444371981743136,728.9116607481003,1346.5768886388314"
"2024-01-19,HB_BATCH_0095,192.37958819355535,423.25440322495376,11.45037160227147,92.48535868921174,8.565178661147485,5.413632811979608,4,1,0,0,42.41198169504117,0.8586880470902696,747.9720290754349,1281.0154010272665"
"2024-01-20,HB_BATCH_0096,203.82913810147943,445.30516554293666,11.188601336511002,93.89865775163568,8.325845544074635,6.950869052089807,4,0,0,0,44.950060839852625,0.8833953854003409,719.3501775923773,1314.7464252853733"
"2024-01-20,HB_BATCH_0097,218.88990383337352,491.8573059520605,14.556255976934958,93.29499953281736,9.069568823964142,6.737264591627055,5,1,0,0,47.5161310580355,0.8980040350765216,797.5614227481637,1381.8380274650763"
"2024-01-20,HB_BATCH_0098,209.27994233095964,415.45244924899197,10.337556365094812,87.09526780744525,8.514563254865086,7.25240658585309,2,0,0,0,46.2654211095774,0.8447044184125432,705.7929258823215,1316.3202611726776"
"2024-01-20,HB_BATCH_0099,181.94506453670354,456.37944387217635,12.640671452665082,88.17660534047648,10.335135877142694,6.476716263544322,3,0,0,0,47.75217986024709,0.873844363154794,736.2940487297276,1330.870878423335"
"2024-01-20,HB_BATCH_0100,197.138899996085,562.1210769388788,12.099309677166788,91.39425637611122,9.29416630226958,5.425135300473117,2,0,0,0,46.65518727082726,0.9247498717545225,766.1960201161605,1324.2508410921673"
"2024-01-21,HB_BATCH_0101,183.65430610197396,496.0082901570331,11.544999271585036,93.18302093097067,11.144016171000803,6.7831671883876625,5,0,0,0,42.556683357434856,0.8975608971091632,722.1170550111444,1362.7957304422798"
"2024-01-21,HB_BATCH_0102,188.51459957116322,535.2817138579389,8.809121365887473,92.85351575529688,11.142766715572103,7.105507005942261,2,0,0,0,44.29153776538588,0.9311115014719228,714.0397976814834,1267.5629400396938"
"2024-01-21,HB_BATCH_0103,196.49638453825457,460.5294995512445,11.504774827352362,93.58342125413415,11.19017527050259,6.075718251624133,3,1,0,0,47.24364185575105,0.8854567904050344,717.8830611618895,1328.5653664201043"
"2024-01-21,HB_BATCH_0104,188.23053183148028,499.6699216954495,12.358936957608986,89.92180514714218,8.341876217624677,6.052213559039275,3,0,0,0,42.147946713127354,0.8894282996140256,747.774710432328,1358.5583187764498"
"2024-01-21,HB_BATCH_0105,200.55037820357333,504.7217175771414,8.011132595731134,92.95385796152836,9.696611873493437,5.621196264653685,0,0,0,0,48.8208382219294,0.8933859234195561,696.9748286480117,1239.7204884845091"
"2024-01-22,HB_BATCH_0106,211.67171186520005,581.7047557442653,12.120613728002628,88.33789367425805,10.237311178509781,7.517337118322886,5,0,1,0,48.843568888277,0.9424151283348211,782.2130864586481,1378.2160687199812"
"2024-01-22,HB_BATCH_0107,185.13281345639052,468.6112067948492,9.363653750048284,88.69117566669622,11.93009672307198,6.992658319556609,4,0,1,0,45.67819051544471,0.8640614475330949,697.7236172319224,1374.681905780255"
"2024-01-22,HB_BATCH_0108,215.69029375040108,535.5333285542997,10.624912182219635,92.82602820937905,11.580471648849004,6.77161435831565,5,1,0,0,46.799047662941064,0.9348253253086783,763.2250456715715,1417.677640778079"
"2024-01-22,HB_BATCH_0109,191.46303296617307,545.2738139467666,10.12211944833567,91.67904985493536,8.33597362520794,7.680970691115933,2,0,0,0,46.529206512567676,0.9270232346562575,699.3822052026658,1310.071301502462"
"2024-01-22,HB_BATCH_0110,196.12368459234983,562.1354540592155,12.045238385746048,92.26491342953358,10.685328922533348,7.178594596773799,2,1,0,0,45.89110129205408,0.9430310391417344,725.5608619165585,1253.6040465391607"
"2024-01-23,HB_BATCH_0111,194.9593430770271,414.4659843241478,8.382254796083046,90.15401090664159,8.726645218673097,6.04870873941918,3,1,0,0,46.521906710311775,0.8531175039959307,680.2612073169731,1299.1731160090576"
"2024-01-23,HB_BATCH_0112,190.53352075732295,408.09015349828763,14.937051496328053,91.29234823140484,8.86650963549964,5.794424205954339,3,0,0,0,43.44444321773715,0.8456983509135414,712.5468760522191,1329.9636170783951"
"2024-01-23,HB_BATCH_0113,184.30092198161577,530.9077036655376,8.816787100018285,87.97425025764767,8.057858597947282,6.674552540642926,3,1,0,0,40.70258018676023,0.9102245690646644,741.1644472384567,1250.1669926809827"
"2024-01-23,HB_BATCH_0114,219.45875243248662,528.9643771848913,8.544988767159806,85.35481513440789,9.017761350881509,5.371187408354701,4,0,0,0,48.987879592151245,0.9198067054850021,761.4552259849609,1341.9343925935966"
"2024-01-23,HB_BATCH_0115,198.7785742569369,483.19126472024357,10.878397476083713,86.46783659289208,8.151288388425547,5.691601463110263,3,0,0,0,43.16743025696965,0.9149257369547427,722.575843222827,1254.9053557159762"
"2024-01-24,HB_BATCH_0116,184.63375954588972,448.4507021290001,12.157834332860114,87.66509403153313,9.764967125413982,5.572760822743604,3,1,0,1,40.488095758109,0.8909837474730756,708.3323170796459,1274.296222594162"
"2024-01-24,HB_BATCH_0117,195.20735831757816,456.6564108524643,14.64896944338707,93.46915123590777,9.64562949117882,6.438420834461165,1,0,0,0,47.1711645801071,0.8679652207640745,716.7614890443573,1285.2342287213621"
"2024-01-24,HB_BATCH_0118,208.27062386371563,562.0140733849712,13.493059214457734,90.76822387490583,9.55885497186248,5.946413956959246,2,0,1,0,47.17982840646251,0.9166792817799292,738.0739361764608,1308.1182970234443"
"2024-01-24,HB_BATCH_0119,219.4079427070055,405.4490520117926,11.99062600543887,88.05084376564821,11.763965842064348,7.774519805251537,6,1,1,0,45.07802324083103,0.8527025232812269,790.3976394793879,1372.265011724613"
"2024-01-24,HB_BATCH_0120,208.16401020220678,438.3231668197551,9.138910330126556,93.98015027640258,9.456533473927948,5.287921923082625,3,0,0,0,43.78151406992719,0.8645533854640661,729.9063188169325,1347.92801545905"
"2024-01-25,HB_BATCH_0121,206.94985098716185,411.14822794775984,14.872402055818991,86.24786361609016,10.49402935634363,7.767897452041909,4,0,0,0,46.41753726210713,0.8742654625984311,769.842959169031,1387.990416693095"
"2024-01-25,HB_BATCH_0122,197.91936088036385,488.5944924581653,13.164574874256058,86.11599529850383,10.02077718850153,6.090564890408686,1,0,0,0,46.261571853339795,0.9027687831573348,727.0843223907632,1315.216466133268"
"2024-01-25,HB_BATCH_0123,191.52337101486575,414.8059260429494,13.181153228464868,90.09686730414128,10.976349776950022,6.5050664844543755,1,0,1,0,44.01360316793127,0.8501631822495804,692.3165782620404,1382.80095027949"
"2024-01-25,HB_BATCH_0124,187.87720836334688,544.4022993325473,11.235090554340722,88.35934324995269,8.600444234617116,7.13468412134412,4,0,0,0,43.95858841566977,0.938402819331186,744.3815823732406,1343.8722441353643"
