Date,Batch_ID,Press_Temperature_C,Press_Pressure_psi,Press_Cycle_Time_min,Fiber_Consistency_pct,Resin_Content_pct,Moisture_Content_PrePress_pct,Total_Defects_Count,Defect_Type_Surface,Defect_Type_Density_Var,Defect_Type_Warpage,Hardboard_Strength_MPa,Hardboard_Density_g_cm3,Total_Energy_kWh_Batch,Steam_Consumption_kg_Batch
2024-01-16,HB_BATCH_0079,204.0443000324408,430.6069023106624,12.951670226224472,85.76000929914,10.89841244005925,7.589443298411357,3,1,0,0,51.03883066107924,0.8474651895076231,727.1951556830628,1353.6781487157432
2024-01-16,HB_BATCH_0080,209.2113470475328,492.7764961283429,10.247522590139898,85.89720998145164,11.313370264582618,5.756511553280546,3,0,0,0,46.18251373345695,0.9105326687393261,739.8972591725066,1325.047115882101
2024-01-17,HB_BATCH_0081,198.4577329388048,527.5809074417651,14.609648468076056,91.13836999806198,9.11793423742787,7.562737826250476,1,0,0,0,47.56411845770703,0.9124647557116995,737.4874211916057,1301.025559775537
2024-01-17,HB_BATCH_0082,200.9757742829991,592.4596291718605,10.95935858771321,93.30490499989762,8.615735508882244,7.077726729346013,3,1,1,0,48.758452777774735,0.9410144096198197,750.8123288790079,1342.5603916557386
2024-01-17,HB_BATCH_0083,219.09691153374564,581.6061642664909,14.967779729855508,93.76726298745314,9.612964760321377,6.67213412731522,5,0,0,0,45.60445005608349,0.9476018863059268,790.5659446170973,1406.2234241097378
2024-01-17,HB_BATCH_0084,183.93761052757523,531.6253435350907,9.024008950733586,94.38730501978395,11.39868153407452,6.368150560116419,4,0,0,0,41.971223874052725,0.905526373007374,738.584550518344,1325.2731190996237
2024-01-17,HB_BATCH_0085,193.3192590849425,598.2526322671731,13.043379811941698,86.91652492425536,9.685701318119353,7.0045796640887605,3,0,0,0,45.78775495005149,0.9389251760199356,715.1304923624554,1281.5931051017974
2024-01-18,HB_BATCH_0086,219.59022473830981,407.52599577598636,8.77066926998957,91.69083878534771,9.374689993570318,5.33117374911089,5,0,0,1,43.013918727055376,0.8576898947352141,770.6854674292706,1344.541325611647
2024-01-18,HB_BATCH_0087,219.3938901640381,427.48044352635185,12.468018061932653,86.07505697239256,9.384662713788742,5.662677134184109,6,0,0,0,44.75307206599464,0.8497721563600846,775.6360540851817,1394.5599641238846
2024-01-18,HB_BATCH_0088,204.42243238324806,501.2144327128855,8.696093335587848,89.97350199860533,8.951817657666432,7.4843708609835495,2,1,0,0,45.06603394887686,0.9219922230563412,716.4992913239954,1256.092242372676
2024-01-18,HB_BATCH_0089,217.97935253297965,538.6206552381351,10.735069799066757,89.27561042386498,9.4977733715023,7.030927875632935,2,0,0,0,47.05600163913382,0.9206334527070539,729.0947613216997,1316.923961369174
2024-01-18,HB_BATCH_0090,213.97091865664186,424.99687787088635,14.253106049361623,91.47123474742799,9.312128132770383,5.364116851677384,4,0,0,0,41.65452491589482,0.8532296360669838,773.2377830866842,1385.6595300418014
2024-01-19,HB_BATCH_0091,187.58389555900817,407.7681869134924,13.044725216200604,93.74159843467373,11.551508778385443,5.010206853157289,5,0,0,0,47.706851269852464,0.8690555029717391,738.2538792975189,1350.8863764614318
2024-01-19,HB_BATCH_0092,201.84081952150177,593.2370881581804,10.54782071093772,85.95324574938061,8.98598601165121,7.804298950468495,5,1,0,1,42.232924428543974,0.9580480421442538,781.9170785273077,1279.4673372695408
2024-01-19,HB_BATCH_0093,183.13555606050826,553.1165548091582,8.47610657097272,90.03000202376998,8.383511347603513,7.793076780372036,6,1,0,0,41.406673753721414,0.9285130128766211,724.2341066079568,1328.4819056355616
2024-01-19,HB_BATCH_0094,202.96913673528329,436.6168663718266,13.095164420329903,91.14990397450883,8.143242232768044,7.688977777727514,2,0,0,0,48.89191357929285,0.8617929367090741,734.2815927037078,1322.013926344027
2024-01-19,HB_BATCH_0095,180.36397887424243,466.0551514737292,12.334474771864725,89.26205215029711,11.051735372649002,7.699717911976324,4,0,0,0,43.91509141813841,0.878254970009378,753.453304954079,1315.5070280030118
2024-01-20,HB_BATCH_0096,193.09251636073068,462.08875763622444,13.631579277816503,92.76186221335215,10.874243018307132,7.782796922808188,1,0,0,0,45.370491608170596,0.8619991111409141,707.2509764832902,1285.0963083357574
2024-01-20,HB_BATCH_0097,216.36904305100467,530.9240994255906,9.332548724032263,85.4078012133054,11.847894967294547,5.308634141436226,4,0,1,0,48.951487553445205,0.9320910471328805,753.5922421541998,1359.5777230081087
2024-01-20,HB_BATCH_0098,189.18880087342683,427.8844002250132,8.758254433097456,85.24221843735761,10.83641468118718,6.560151475464851,13,1,1,1,39.31791990435476,0.8575575721828148,815.6048514615628,1386.7111696534407
2024-01-20,HB_BATCH_0099,189.3510222280934,439.7357197972527,10.05194306113931,88.56622196604988,11.109601612385712,6.599656936219316,5,1,0,0,47.13771917807989,0.888363607660616,745.391555356512,1309.8798639275942
2024-01-20,HB_BATCH_0100,215.2628831654646,405.6340657618632,12.846489063573246,86.52315599130763,8.980946491221639,5.956063849046619,6,0,1,0,46.41468872144841,0.8518324848054128,737.833219493893,1368.0348387464012
2024-01-21,HB_BATCH_0101,201.06953169445705,410.5802984442029,11.470293642634765,88.10671423898448,11.370497990488936,6.256967296204934,4,0,1,0,44.2255900317057,0.8465191744730302,744.1450295022164,1348.866784458407
2024-01-21,HB_BATCH_0102,206.79781361526912,403.25521015223745,9.390231516004045,90.15095949128099,10.751575970203746,7.94760184301538,2,0,0,0,47.9998513945921,0.8573945513195977,690.672111250312,1257.2459815357147
2024-01-21,HB_BATCH_0103,217.37623760643655,505.96626004358603,14.804843452724485,90.97628540660615,8.043748308035985,7.007939525553785,3,0,0,0,49.19148399277765,0.8956577848096485,755.546393352663,1348.3633482569212
2024-01-21,HB_BATCH_0104,202.5806728306724,481.34208174278393,8.93119531006291,90.24577874722463,11.073868136250749,5.888472522027729,1,0,0,0,44.06025419376615,0.8996355335828946,739.2026349573821,1262.0399192977857
2024-01-21,HB_BATCH_0105,208.99732780789643,569.1449395483208,12.742794401209212,90.98344611207764,10.437543022776353,5.746508859086888,1,0,0,0,49.15815196679641,0.9545859515268018,735.3528169793836,1332.8989807169114
2024-01-22,HB_BATCH_0106,204.65962322719784,559.5257789715007,13.226493586051177,89.51211630038082,11.79289015556474,5.782091360463786,4,0,0,0,48.46071768381441,0.934584442295234,764.9671898183656,1363.8414265240776
2024-01-22,HB_BATCH_0107,184.08208889176362,452.68432893067137,12.085649720329275,91.90218693260655,10.213531115859675,6.665130633130225,2,0,0,1,43.87017873600778,0.8795211946166491,712.1209498566525,1297.5600686290472
2024-01-22,HB_BATCH_0108,189.46342300198572,491.34099366692755,14.21932936506782,94.59067995181414,8.883140223070463,7.001966062446512,6,0,0,1,41.59586305242503,0.8893124837001558,779.891312632588,1375.1434512180265
2024-01-22,HB_BATCH_0109,195.6608210398399,550.5034888047262,13.597318750923526,92.86003585435516,9.30622715062329,7.744150157278195,2,0,0,1,45.94673960328164,0.924769791284385,722.5307233631291,1299.729931460778
2024-01-22,HB_BATCH_0110,188.56553147694453,592.0715923603499,12.710674502339014,93.66226071770765,11.431447402155582,5.54060381257985,7,0,0,0,43.69034432139846,0.9288631173974053,780.2168203249837,1380.1874434414613
2024-01-23,HB_BATCH_0111,213.40281432919448,504.56576063205927,13.026609596281112,85.85840479344603,11.817782862794166,5.471002107882206,4,0,0,0,45.150202564013654,0.8957529875568748,780.991264036338,1323.795123915957
2024-01-23,HB_BATCH_0112,181.67167460497464,458.5745799062358,12.588831377152289,91.78207946504712,10.5932872180353,6.625330815461679,2,0,0,0,43.547642798939265,0.8750387728359117,730.1576571534072,1331.932627685769
2024-01-23,HB_BATCH_0113,181.99716014743706,440.67053281656246,9.835165187149256,88.8304033786607,9.26235907281164,6.387085495186527,3,0,0,0,42.8393179512542,0.8764283915468879,700.774087981593,1301.5026900195649
2024-01-23,HB_BATCH_0114,192.81905950588305,495.86579988901826,10.272339843723376,89.0445356829311,10.385062192759756,7.242568921070529,1,0,0,0,48.484860334563315,0.8844495022902297,675.1318306602775,1258.7728471392145
2024-01-23,HB_BATCH_0115,187.2414971908264,445.7912596969988,12.759753859294701,91.95775390232228,10.31720784259991,6.736723688801771,5,0,0,0,40.98696284555446,0.8868067860446706,776.3858047131663,1387.768028753571
2024-01-24,HB_BATCH_0116,210.76258070319994,547.8298664577255,10.17963610862748,87.11225965531165,10.094403088392681,7.583541354628075,2,0,0,0,48.61235817695064,0.9335104944718179,712.1641032520765,1319.9264964119568
2024-01-24,HB_BATCH_0117,202.504296004025,456.6145118416986,11.609663408165893,88.81994348085156,8.751316078986072,7.385834691466332,1,0,1,0,46.36656442921297,0.8916321455802176,733.4683749317613,1305.2597404761677
2024-01-24,HB_BATCH_0118,205.85286634369362,541.5074391912982,13.105218913903464,86.38975527801433,8.382047275516033,6.814780468486923,2,0,0,0,47.31170437368628,0.905669733796646,744.2780057560244,1345.4238194385882
2024-01-24,HB_BATCH_0119,189.93547127990865,555.232517440458,9.57667971319799,87.56393863415138,11.152250348289494,5.169729250960527,6,1,0,0,47.528620308882836,0.9366714767839477,736.4341025850713,1267.5094427297554
2024-01-24,HB_BATCH_0120,197.32256917451116,486.81884192924224,11.964401549511406,90.05109659186358,8.280376091619035,5.7085936159092965,1,0,0,0,49.04975490356721,0.8576588595210807,713.3666353346027,1281.3880079708674
2024-01-25,HB_BATCH_0121,186.98571353702206,573.6020198755298,13.198374716746693,89.21649838815267,11.10593104571921,5.502333122056698,3,1,0,0,43.84388629259427,0.9239615844234508,739.7712562907283,1325.6969591308155
2024-01-25,HB_BATCH_0122,186.2984207639645,592.5780721257225,10.265865889846381,87.79033397543068,11.769554733629233,7.214422083965658,6,0,1,0,45.683736997259544,0.9425217016869695,807.2199940618789,1313.3575981235997
2024-01-25,HB_BATCH_0123,214.60184450871287,445.26031919247697,9.37612737823107,90.35472125468992,8.636438852502828,5.732965570220356,5,0,0,0,43.39238402770337,0.8672151404837792,798.5197872282747,1340.394307388312
2024-01-25,HB_BATCH_0124,194.35647041374568,415.14385766517023,9.255140751786849,94.01832161767126,10.077528457666737,6.723708350215104,4,1,0,0,45.639230663453034,0.8670639984333054,720.4561459754877,1307.751468504898
2024-01-25,HB_BATCH_0125,203.12353462526792,469.83634412621086,9.981241582141344,92.93978060596028,9.925659634923464,6.691592667478788,1,0,0,0,48.93136274299495,0.9025285548039494,707.9841467669094,1213.6001222264624
2024-01-26,HB_BATCH_0126,181.90816518637166,567.0280316496712,8.402807926436763,90.85741965197965,10.83470628044884,7.435492510566234,3,0,0,0,46.33949858237706,0.9383382563764171,689.5774527169531,1313.1103042971047
